step time inner_iter continuity_l2 mom_u_l2 mom_v_l2
12010 1.795468e+01 1 7.627639e-06 8.850296e-12 5.564487e-15
12020 1.796733e+01 1 7.625815e-06 8.854803e-12 5.565502e-15
12030 1.797996e+01 1 7.624009e-06 8.859309e-12 5.566515e-15
12040 1.799260e+01 1 7.622219e-06 8.863814e-12 5.567526e-15
12050 1.800524e+01 1 7.620447e-06 8.868317e-12 5.568537e-15
12060 1.801787e+01 1 7.618691e-06 8.872819e-12 5.569545e-15
12070 1.803050e+01 1 7.616952e-06 8.877320e-12 5.570552e-15
12080 1.804313e+01 1 7.615230e-06 8.881820e-12 5.571557e-15
12090 1.805576e+01 1 7.613525e-06 8.886319e-12 5.572561e-15
12100 1.806839e+01 1 7.611836e-06 8.890816e-12 5.573564e-15
12110 1.808101e+01 1 7.610163e-06 8.895312e-12 5.574564e-15
12120 1.809364e+01 1 7.608507e-06 8.899807e-12 5.575563e-15
12130 1.810626e+01 1 7.606868e-06 8.904300e-12 5.576561e-15
12140 1.811888e+01 1 7.605244e-06 8.908793e-12 5.577557e-15
12150 1.813149e+01 1 7.603637e-06 8.913284e-12 5.578552e-15
12160 1.814411e+01 1 7.602045e-06 8.917773e-12 5.579545e-15
12170 1.815672e+01 1 7.600470e-06 8.922262e-12 5.580536e-15
12180 1.816933e+01 1 7.598910e-06 8.926749e-12 5.581526e-15
12190 1.818194e+01 1 7.597366e-06 8.931235e-12 5.582515e-15
12200 1.819455e+01 1 7.595838e-06 8.935720e-12 5.583501e-15
12210 1.820716e+01 1 7.594325e-06 8.940203e-12 5.584487e-15
12220 1.821976e+01 1 7.592828e-06 8.944685e-12 5.585470e-15
12230 1.823236e+01 1 7.591346e-06 8.949166e-12 5.586453e-15
12240 1.824496e+01 1 7.589879e-06 8.953645e-12 5.587433e-15
12250 1.825756e+01 1 7.588428e-06 8.958123e-12 5.588412e-15
12260 1.827016e+01 1 7.586991e-06 8.962600e-12 5.589390e-15
12270 1.828275e+01 1 7.585570e-06 8.967076e-12 5.590366e-15
12280 1.829535e+01 1 7.584164e-06 8.971550e-12 5.591340e-15
12290 1.830794e+01 1 7.582772e-06 8.976023e-12 5.592313e-15
12300 1.832053e+01 1 7.581395e-06 8.980494e-12 5.593284e-15
12310 1.833312e+01 1 7.580033e-06 8.984965e-12 5.594254e-15
12320 1.834570e+01 1 7.578686e-06 8.989433e-12 5.595222e-15
12330 1.835829e+01 1 7.577353e-06 8.993901e-12 5.596189e-15
12340 1.837087e+01 1 7.576034e-06 8.998367e-12 5.597154e-15
12350 1.838345e+01 1 7.574730e-06 9.002832e-12 5.598118e-15
12360 1.839603e+01 1 7.573440e-06 9.007296e-12 5.599079e-15
12370 1.840860e+01 1 7.572164e-06 9.011758e-12 5.600040e-15
12380 1.842118e+01 1 7.570902e-06 9.016219e-12 5.600999e-15
12390 1.843375e+01 1 7.569654e-06 9.020679e-12 5.601956e-15
12400 1.844632e+01 1 7.568420e-06 9.025137e-12 5.602912e-15
12410 1.845889e+01 1 7.567200e-06 9.029594e-12 5.603866e-15
12420 1.847146e+01 1 7.565993e-06 9.034049e-12 5.604819e-15
12430 1.848402e+01 1 7.564800e-06 9.038504e-12 5.605770e-15
12440 1.849659e+01 1 7.563621e-06 9.042956e-12 5.606719e-15
12450 1.850915e+01 1 7.562455e-06 9.047408e-12 5.607667e-15
12460 1.852171e+01 1 7.561302e-06 9.051858e-12 5.608614e-15
12470 1.853427e+01 1 7.560163e-06 9.056307e-12 5.609559e-15
12480 1.854682e+01 1 7.559037e-06 9.060754e-12 5.610502e-15
12490 1.855938e+01 1 7.557924e-06 9.065200e-12 5.611444e-15
12500 1.857193e+01 1 7.556825e-06 9.069645e-12 5.612384e-15
12510 1.858448e+01 1 7.555738e-06 9.074088e-12 5.613322e-15
12520 1.859703e+01 1 7.554664e-06 9.078530e-12 5.614260e-15
12530 1.860958e+01 1 7.553603e-06 9.082970e-12 5.615195e-15
12540 1.862213e+01 1 7.552554e-06 9.087409e-12 5.616129e-15
12550 1.863467e+01 1 7.551518e-06 9.091846e-12 5.617062e-15
12560 1.864721e+01 1 7.550495e-06 9.096283e-12 5.617992e-15
12570 1.865975e+01 1 7.549484e-06 9.100717e-12 5.618922e-15
12580 1.867229e+01 1 7.548486e-06 9.105151e-12 5.619850e-15
12590 1.868483e+01 1 7.547500e-06 9.109582e-12 5.620776e-15
12600 1.869736e+01 1 7.546526e-06 9.114013e-12 5.621700e-15
12610 1.870990e+01 1 7.545564e-06 9.118442e-12 5.622623e-15
12620 1.872243e+01 1 7.544615e-06 9.122870e-12 5.623545e-15
12630 1.873496e+01 1 7.543677e-06 9.127296e-12 5.624465e-15
12640 1.874749e+01 1 7.542751e-06 9.131721e-12 5.625383e-15
12650 1.876001e+01 1 7.541837e-06 9.136144e-12 5.626300e-15
12660 1.877254e+01 1 7.540935e-06 9.140566e-12 5.627215e-15
12670 1.878506e+01 1 7.540045e-06 9.144987e-12 5.628129e-15
12680 1.879758e+01 1 7.539166e-06 9.149406e-12 5.629041e-15
12690 1.881010e+01 1 7.538299e-06 9.153823e-12 5.629952e-15
12700 1.882262e+01 1 7.537443e-06 9.158240e-12 5.630861e-15
12710 1.883513e+01 1 7.536598e-06 9.162655e-12 5.631769e-15
12720 1.884765e+01 1 7.535765e-06 9.167068e-12 5.632675e-15
12730 1.886016e+01 1 7.534943e-06 9.171479e-12 5.633579e-15
12740 1.887267e+01 1 7.534132e-06 9.175890e-12 5.634482e-15
12750 1.888518e+01 1 7.533332e-06 9.180299e-12 5.635383e-15
12760 1.889768e+01 1 7.532543e-06 9.184706e-12 5.636283e-15
12770 1.891019e+01 1 7.531765e-06 9.189112e-12 5.637181e-15
12780 1.892269e+01 1 7.530998e-06 9.193516e-12 5.638078e-15
12790 1.893519e+01 1 7.530242e-06 9.197919e-12 5.638973e-15
12800 1.894769e+01 1 7.529496e-06 9.202321e-12 5.639866e-15
12810 1.896019e+01 1 7.528761e-06 9.206721e-12 5.640758e-15
12820 1.897269e+01 1 7.528036e-06 9.211119e-12 5.641649e-15
12830 1.898518e+01 1 7.527322e-06 9.215516e-12 5.642538e-15
12840 1.899768e+01 1 7.526618e-06 9.219912e-12 5.643425e-15
12850 1.901017e+01 1 7.525925e-06 9.224306e-12 5.644311e-15
12860 1.902266e+01 1 7.525242e-06 9.228698e-12 5.645195e-15
12870 1.903515e+01 1 7.524569e-06 9.233089e-12 5.646078e-15
12880 1.904763e+01 1 7.523906e-06 9.237479e-12 5.646959e-15
12890 1.906012e+01 1 7.523253e-06 9.241867e-12 5.647838e-15
12900 1.907260e+01 1 7.522610e-06 9.246253e-12 5.648716e-15
12910 1.908508e+01 1 7.521976e-06 9.250638e-12 5.649593e-15
12920 1.909756e+01 1 7.521353e-06 9.255022e-12 5.650468e-15
12930 1.911004e+01 1 7.520739e-06 9.259403e-12 5.651341e-15
12940 1.912251e+01 1 7.520135e-06 9.263784e-12 5.652213e-15
12950 1.913498e+01 1 7.519541e-06 9.268163e-12 5.653083e-15
12960 1.914746e+01 1 7.518956e-06 9.272540e-12 5.653952e-15
12970 1.915993e+01 1 7.518381e-06 9.276916e-12 5.654819e-15
12980 1.917240e+01 1 7.517815e-06 9.281290e-12 5.655685e-15
12990 1.918486e+01 1 7.517258e-06 9.285662e-12 5.656549e-15
13000 1.919733e+01 1 7.516709e-06 9.290034e-12 5.657411e-15
13010 1.920979e+01 1 7.516170e-06 9.294403e-12 5.658272e-15
13020 1.922225e+01 1 7.515639e-06 9.298771e-12 5.659132e-15
13030 1.923472e+01 1 7.515118e-06 9.303138e-12 5.659990e-15
13040 1.924717e+01 1 7.514605e-06 9.307503e-12 5.660846e-15
13050 1.925963e+01 1 7.514101e-06 9.311866e-12 5.661701e-15
13060 1.927209e+01 1 7.513606e-06 9.316228e-12 5.662554e-15
13070 1.928454e+01 1 7.513119e-06 9.320588e-12 5.663406e-15
13080 1.929699e+01 1 7.512640e-06 9.324947e-12 5.664256e-15
13090 1.930944e+01 1 7.512170e-06 9.329304e-12 5.665105e-15
13100 1.932189e+01 1 7.511709e-06 9.333660e-12 5.665952e-15
13110 1.933434e+01 1 7.511256e-06 9.338014e-12 5.666798e-15
13120 1.934678e+01 1 7.510812e-06 9.342366e-12 5.667642e-15
13130 1.935923e+01 1 7.510375e-06 9.346717e-12 5.668484e-15
13140 1.937167e+01 1 7.509947e-06 9.351066e-12 5.669325e-15
13150 1.938411e+01 1 7.509527e-06 9.355414e-12 5.670165e-15
13160 1.939655e+01 1 7.509116e-06 9.359760e-12 5.671003e-15
13170 1.940898e+01 1 7.508712e-06 9.364105e-12 5.671839e-15
13180 1.942142e+01 1 7.508317e-06 9.368447e-12 5.672674e-15
13190 1.943385e+01 1 7.507930e-06 9.372789e-12 5.673507e-15
13200 1.944628e+01 1 7.507550e-06 9.377128e-12 5.674339e-15
13210 1.945871e+01 1 7.507179e-06 9.381467e-12 5.675169e-15
13220 1.947114e+01 1 7.506815e-06 9.385803e-12 5.675998e-15
13230 1.948357e+01 1 7.506458e-06 9.390138e-12 5.676825e-15
13240 1.949599e+01 1 7.506110e-06 9.394471e-12 5.677651e-15
13250 1.950842e+01 1 7.505770e-06 9.398803e-12 5.678475e-15
13260 1.952084e+01 1 7.505437e-06 9.403133e-12 5.679297e-15
13270 1.953326e+01 1 7.505111e-06 9.407461e-12 5.680118e-15
13280 1.954568e+01 1 7.504794e-06 9.411788e-12 5.680938e-15
13290 1.955809e+01 1 7.504484e-06 9.416113e-12 5.681756e-15
13300 1.957051e+01 1 7.504181e-06 9.420437e-12 5.682572e-15
13310 1.958292e+01 1 7.503886e-06 9.424759e-12 5.683387e-15
13320 1.959533e+01 1 7.503598e-06 9.429079e-12 5.684201e-15
13330 1.960774e+01 1 7.503317e-06 9.433398e-12 5.685013e-15
13340 1.962015e+01 1 7.503043e-06 9.437715e-12 5.685823e-15
13350 1.963256e+01 1 7.502776e-06 9.442030e-12 5.686632e-15
13360 1.964496e+01 1 7.502515e-06 9.446344e-12 5.687439e-15
13370 1.965737e+01 1 7.502261e-06 9.450656e-12 5.688245e-15
13380 1.966977e+01 1 7.502014e-06 9.454967e-12 5.689049e-15
13390 1.968217e+01 1 7.501773e-06 9.459275e-12 5.689852e-15
13400 1.969457e+01 1 7.501539e-06 9.463583e-12 5.690653e-15
13410 1.970696e+01 1 7.501312e-06 9.467888e-12 5.691453e-15
13420 1.971936e+01 1 7.501092e-06 9.472192e-12 5.692251e-15
13430 1.973175e+01 1 7.500878e-06 9.476494e-12 5.693048e-15
13440 1.974415e+01 1 7.500670e-06 9.480795e-12 5.693843e-15
13450 1.975654e+01 1 7.500469e-06 9.485094e-12 5.694637e-15
13460 1.976893e+01 1 7.500274e-06 9.489391e-12 5.695429e-15
13470 1.978131e+01 1 7.500086e-06 9.493687e-12 5.696220e-15
13480 1.979370e+01 1 7.499904e-06 9.497980e-12 5.697009e-15
13490 1.980608e+01 1 7.499728e-06 9.502273e-12 5.697797e-15
13500 1.981846e+01 1 7.499558e-06 9.506563e-12 5.698583e-15
13510 1.983085e+01 1 7.499394e-06 9.510852e-12 5.699368e-15
13520 1.984322e+01 1 7.499236e-06 9.515139e-12 5.700151e-15
13530 1.985560e+01 1 7.499085e-06 9.519425e-12 5.700932e-15
13540 1.986798e+01 1 7.498939e-06 9.523709e-12 5.701712e-15
13550 1.988035e+01 1 7.498798e-06 9.527991e-12 5.702491e-15
13560 1.989272e+01 1 7.498664e-06 9.532271e-12 5.703268e-15
13570 1.990510e+01 1 7.498535e-06 9.536550e-12 5.704044e-15
13580 1.991747e+01 1 7.498412e-06 9.540827e-12 5.704818e-15
13590 1.992983e+01 1 7.498294e-06 9.545102e-12 5.705591e-15
13600 1.994220e+01 1 7.498182e-06 9.549376e-12 5.706362e-15
13610 1.995456e+01 1 7.498075e-06 9.553648e-12 5.707131e-15
13620 1.996693e+01 1 7.497974e-06 9.557919e-12 5.707900e-15
13630 1.997929e+01 1 7.497878e-06 9.562187e-12 5.708666e-15
13640 1.999165e+01 1 7.497788e-06 9.566454e-12 5.709431e-15
13650 2.000401e+01 1 7.497702e-06 9.570719e-12 5.710195e-15
13660 2.001636e+01 1 7.497622e-06 9.574983e-12 5.710957e-15
13670 2.002872e+01 1 7.497547e-06 9.579245e-12 5.711718e-15
13680 2.004107e+01 1 7.497477e-06 9.583505e-12 5.712477e-15
13690 2.005342e+01 1 7.497411e-06 9.587763e-12 5.713235e-15
13700 2.006577e+01 1 7.497351e-06 9.592020e-12 5.713991e-15
13710 2.007812e+01 1 7.497296e-06 9.596275e-12 5.714746e-15
13720 2.009047e+01 1 7.497246e-06 9.600528e-12 5.715499e-15
13730 2.010282e+01 1 7.497200e-06 9.604780e-12 5.716251e-15
13740 2.011516e+01 1 7.497159e-06 9.609030e-12 5.717001e-15
13750 2.012750e+01 1 7.497123e-06 9.613277e-12 5.717750e-15
13760 2.013984e+01 1 7.497092e-06 9.617524e-12 5.718497e-15
13770 2.015218e+01 1 7.497065e-06 9.621769e-12 5.719243e-15
13780 2.016452e+01 1 7.497042e-06 9.626011e-12 5.719988e-15
13790 2.017686e+01 1 7.497024e-06 9.630253e-12 5.720730e-15
13800 2.018919e+01 1 7.497011e-06 9.634492e-12 5.721472e-15
13810 2.020152e+01 1 7.497002e-06 9.638730e-12 5.722212e-15
13820 2.021386e+01 1 7.496997e-06 9.642966e-12 5.722950e-15
13830 2.022618e+01 1 7.496997e-06 9.647200e-12 5.723687e-15
13840 2.023851e+01 1 7.497001e-06 9.651432e-12 5.724423e-15
13850 2.025084e+01 1 7.497009e-06 9.655663e-12 5.725157e-15
13860 2.026317e+01 1 7.497021e-06 9.659892e-12 5.725890e-15
13870 2.027549e+01 1 7.497037e-06 9.664120e-12 5.726621e-15
13880 2.028781e+01 1 7.497058e-06 9.668345e-12 5.727351e-15
13890 2.030013e+01 1 7.497082e-06 9.672569e-12 5.728079e-15
13900 2.031245e+01 1 7.497110e-06 9.676791e-12 5.728806e-15
13910 2.032477e+01 1 7.497143e-06 9.681011e-12 5.729531e-15
13920 2.033708e+01 1 7.497179e-06 9.685230e-12 5.730255e-15
13930 2.034940e+01 1 7.497219e-06 9.689447e-12 5.730977e-15
13940 2.036171e+01 1 7.497262e-06 9.693662e-12 5.731698e-15
13950 2.037402e+01 1 7.497310e-06 9.697875e-12 5.732418e-15
13960 2.038633e+01 1 7.497361e-06 9.702086e-12 5.733136e-15
13970 2.039864e+01 1 7.497415e-06 9.706296e-12 5.733852e-15
13980 2.041095e+01 1 7.497474e-06 9.710504e-12 5.734568e-15
13990 2.042325e+01 1 7.497536e-06 9.714710e-12 5.735281e-15
14000 2.043555e+01 1 7.497601e-06 9.718915e-12 5.735993e-15
14010 2.044786e+01 1 7.497670e-06 9.723118e-12 5.736704e-15
14020 2.046016e+01 1 7.497742e-06 9.727318e-12 5.737414e-15
14030 2.047246e+01 1 7.497817e-06 9.731518e-12 5.738122e-15
14040 2.048475e+01 1 7.497896e-06 9.735715e-12 5.738828e-15
14050 2.049705e+01 1 7.497978e-06 9.739911e-12 5.739533e-15
14060 2.050934e+01 1 7.498064e-06 9.744104e-12 5.740237e-15
14070 2.052164e+01 1 7.498152e-06 9.748297e-12 5.740939e-15
14080 2.053393e+01 1 7.498244e-06 9.752487e-12 5.741640e-15
14090 2.054622e+01 1 7.498339e-06 9.756675e-12 5.742339e-15
14100 2.055851e+01 1 7.498437e-06 9.760862e-12 5.743037e-15
14110 2.057079e+01 1 7.498538e-06 9.765047e-12 5.743733e-15
14120 2.058308e+01 1 7.498641e-06 9.769230e-12 5.744428e-15
14130 2.059536e+01 1 7.498748e-06 9.773412e-12 5.745122e-15
14140 2.060764e+01 1 7.498858e-06 9.777591e-12 5.745814e-15
14150 2.061992e+01 1 7.498970e-06 9.781769e-12 5.746505e-15
14160 2.063220e+01 1 7.499086e-06 9.785945e-12 5.747194e-15
14170 2.064448e+01 1 7.499204e-06 9.790119e-12 5.747882e-15
14180 2.065676e+01 1 7.499324e-06 9.794292e-12 5.748569e-15
14190 2.066903e+01 1 7.499448e-06 9.798463e-12 5.749254e-15
14200 2.068130e+01 1 7.499574e-06 9.802632e-12 5.749937e-15
14210 2.069358e+01 1 7.499703e-06 9.806799e-12 5.750620e-15
14220 2.070585e+01 1 7.499834e-06 9.810964e-12 5.751300e-15
14230 2.071811e+01 1 7.499968e-06 9.815128e-12 5.751980e-15
14240 2.073038e+01 1 7.500104e-06 9.819289e-12 5.752658e-15
14250 2.074265e+01 1 7.500242e-06 9.823449e-12 5.753334e-15
14260 2.075491e+01 1 7.500384e-06 9.827607e-12 5.754010e-15
14270 2.076717e+01 1 7.500527e-06 9.831764e-12 5.754683e-15
14280 2.077944e+01 1 7.500673e-06 9.835918e-12 5.755356e-15
14290 2.079169e+01 1 7.500821e-06 9.840071e-12 5.756027e-15
14300 2.080395e+01 1 7.500971e-06 9.844222e-12 5.756696e-15
14310 2.081621e+01 1 7.501123e-06 9.848371e-12 5.757364e-15
14320 2.082846e+01 1 7.501278e-06 9.852518e-12 5.758031e-15
14330 2.084072e+01 1 7.501435e-06 9.856664e-12 5.758697e-15
14340 2.085297e+01 1 7.501593e-06 9.860808e-12 5.759361e-15
14350 2.086522e+01 1 7.501754e-06 9.864949e-12 5.760023e-15
14360 2.087747e+01 1 7.501917e-06 9.869090e-12 5.760685e-15
14370 2.088972e+01 1 7.502082e-06 9.873228e-12 5.761344e-15
14380 2.090196e+01 1 7.502249e-06 9.877365e-12 5.762003e-15
14390 2.091421e+01 1 7.502417e-06 9.881499e-12 5.762660e-15
14400 2.092645e+01 1 7.502588e-06 9.885632e-12 5.763315e-15
14410 2.093869e+01 1 7.502760e-06 9.889763e-12 5.763970e-15
14420 2.095093e+01 1 7.502934e-06 9.893892e-12 5.764623e-15
14430 2.096317e+01 1 7.503110e-06 9.898020e-12 5.765274e-15
14440 2.097541e+01 1 7.503288e-06 9.902145e-12 5.765924e-15
14450 2.098765e+01 1 7.503467e-06 9.906269e-12 5.766573e-15
14460 2.099988e+01 1 7.503648e-06 9.910391e-12 5.767220e-15
14470 2.101211e+01 1 7.503831e-06 9.914511e-12 5.767867e-15
14480 2.102435e+01 1 7.504015e-06 9.918630e-12 5.768511e-15
14490 2.103658e+01 1 7.504200e-06 9.922746e-12 5.769155e-15
14500 2.104880e+01 1 7.504387e-06 9.926861e-12 5.769796e-15
14510 2.106103e+01 1 7.504576e-06 9.930974e-12 5.770437e-15
14520 2.107326e+01 1 7.504766e-06 9.935085e-12 5.771076e-15
14530 2.108548e+01 1 7.504957e-06 9.939194e-12 5.771714e-15
14540 2.109770e+01 1 7.505150e-06 9.943302e-12 5.772350e-15
14550 2.110992e+01 1 7.505344e-06 9.947407e-12 5.772986e-15
14560 2.112214e+01 1 7.505540e-06 9.951511e-12 5.773619e-15
14570 2.113436e+01 1 7.505736e-06 9.955613e-12 5.774252e-15
14580 2.114658e+01 1 7.505934e-06 9.959713e-12 5.774883e-15
14590 2.115880e+01 1 7.506133e-06 9.963811e-12 5.775512e-15
14600 2.117101e+01 1 7.506334e-06 9.967908e-12 5.776141e-15
14610 2.118322e+01 1 7.506535e-06 9.972003e-12 5.776768e-15
14620 2.119543e+01 1 7.506738e-06 9.976095e-12 5.777394e-15
14630 2.120764e+01 1 7.506941e-06 9.980186e-12 5.778018e-15
14640 2.121985e+01 1 7.507146e-06 9.984275e-12 5.778641e-15
14650 2.123206e+01 1 7.507351e-06 9.988363e-12 5.779262e-15
14660 2.124426e+01 1 7.507558e-06 9.992448e-12 5.779883e-15
14670 2.125647e+01 1 7.507765e-06 9.996532e-12 5.780502e-15
14680 2.126867e+01 1 7.507973e-06 1.000061e-11 5.781119e-15
14690 2.128087e+01 1 7.508183e-06 1.000469e-11 5.781736e-15
14700 2.129307e+01 1 7.508393e-06 1.000877e-11 5.782351e-15
14710 2.130527e+01 1 7.508604e-06 1.001285e-11 5.782964e-15
14720 2.131747e+01 1 7.508815e-06 1.001692e-11 5.783577e-15
14730 2.132966e+01 1 7.509028e-06 1.002100e-11 5.784187e-15
14740 2.134186e+01 1 7.509241e-06 1.002507e-11 5.784797e-15
14750 2.135405e+01 1 7.509455e-06 1.002914e-11 5.785405e-15
14760 2.136624e+01 1 7.509669e-06 1.003320e-11 5.786012e-15
14770 2.137843e+01 1 7.509884e-06 1.003727e-11 5.786618e-15
14780 2.139062e+01 1 7.510100e-06 1.004133e-11 5.787222e-15
14790 2.140280e+01 1 7.510316e-06 1.004539e-11 5.787826e-15
14800 2.141499e+01 1 7.510533e-06 1.004945e-11 5.788427e-15
14810 2.142717e+01 1 7.510750e-06 1.005351e-11 5.789028e-15
14820 2.143936e+01 1 7.510968e-06 1.005757e-11 5.789627e-15
14830 2.145154e+01 1 7.511186e-06 1.006162e-11 5.790225e-15
14840 2.146372e+01 1 7.511404e-06 1.006567e-11 5.790821e-15
14850 2.147589e+01 1 7.511623e-06 1.006972e-11 5.791416e-15
14860 2.148807e+01 1 7.511843e-06 1.007377e-11 5.792010e-15
14870 2.150025e+01 1 7.512062e-06 1.007782e-11 5.792603e-15
14880 2.151242e+01 1 7.512282e-06 1.008187e-11 5.793194e-15
14890 2.152459e+01 1 7.512503e-06 1.008591e-11 5.793784e-15
14900 2.153677e+01 1 7.512723e-06 1.008995e-11 5.794373e-15
14910 2.154894e+01 1 7.512944e-06 1.009399e-11 5.794960e-15
14920 2.156110e+01 1 7.513165e-06 1.009803e-11 5.795546e-15
14930 2.157327e+01 1 7.513386e-06 1.010206e-11 5.796131e-15
14940 2.158544e+01 1 7.513607e-06 1.010610e-11 5.796715e-15
14950 2.159760e+01 1 7.513828e-06 1.011013e-11 5.797297e-15
14960 2.160976e+01 1 7.514050e-06 1.011416e-11 5.797878e-15
14970 2.162193e+01 1 7.514271e-06 1.011819e-11 5.798458e-15
14980 2.163409e+01 1 7.514493e-06 1.012221e-11 5.799036e-15
14990 2.164624e+01 1 7.514714e-06 1.012624e-11 5.799613e-15
15000 2.165840e+01 1 7.514935e-06 1.013026e-11 5.800189e-15
15010 2.167056e+01 1 7.515157e-06 1.013428e-11 5.800764e-15
15020 2.168271e+01 1 7.515378e-06 1.013830e-11 5.801337e-15
15030 2.169486e+01 1 7.515599e-06 1.014232e-11 5.801909e-15
15040 2.170702e+01 1 7.515820e-06 1.014634e-11 5.802480e-15
15050 2.171917e+01 1 7.516041e-06 1.015035e-11 5.803049e-15
15060 2.173132e+01 1 7.516262e-06 1.015436e-11 5.803617e-15
15070 2.174346e+01 1 7.516483e-06 1.015837e-11 5.804184e-15
15080 2.175561e+01 1 7.516703e-06 1.016238e-11 5.804750e-15
15090 2.176775e+01 1 7.516923e-06 1.016639e-11 5.805314e-15
15100 2.177990e+01 1 7.517143e-06 1.017039e-11 5.805878e-15
15110 2.179204e+01 1 7.517362e-06 1.017439e-11 5.806440e-15
15120 2.180418e+01 1 7.517581e-06 1.017839e-11 5.807000e-15
15130 2.181632e+01 1 7.517800e-06 1.018239e-11 5.807560e-15
15140 2.182846e+01 1 7.518018e-06 1.018639e-11 5.808118e-15
15150 2.184060e+01 1 7.518236e-06 1.019039e-11 5.808675e-15
15160 2.185273e+01 1 7.518454e-06 1.019438e-11 5.809230e-15
15170 2.186486e+01 1 7.518671e-06 1.019837e-11 5.809785e-15
15180 2.187700e+01 1 7.518887e-06 1.020236e-11 5.810338e-15
15190 2.188913e+01 1 7.519104e-06 1.020635e-11 5.810890e-15
15200 2.190126e+01 1 7.519319e-06 1.021033e-11 5.811441e-15
15210 2.191339e+01 1 7.519534e-06 1.021432e-11 5.811990e-15
15220 2.192551e+01 1 7.519749e-06 1.021830e-11 5.812538e-15
15230 2.193764e+01 1 7.519962e-06 1.022228e-11 5.813085e-15
15240 2.194976e+01 1 7.520176e-06 1.022626e-11 5.813631e-15
15250 2.196189e+01 1 7.520388e-06 1.023024e-11 5.814176e-15
15260 2.197401e+01 1 7.520600e-06 1.023421e-11 5.814719e-15
15270 2.198613e+01 1 7.520812e-06 1.023818e-11 5.815261e-15
15280 2.199825e+01 1 7.521022e-06 1.024216e-11 5.815802e-15
15290 2.201037e+01 1 7.521232e-06 1.024612e-11 5.816341e-15
15300 2.202248e+01 1 7.521441e-06 1.025009e-11 5.816880e-15
15310 2.203460e+01 1 7.521649e-06 1.025406e-11 5.817417e-15
15320 2.204671e+01 1 7.521857e-06 1.025802e-11 5.817953e-15
15330 2.205882e+01 1 7.522063e-06 1.026198e-11 5.818488e-15
15340 2.207093e+01 1 7.522269e-06 1.026594e-11 5.819021e-15
15350 2.208304e+01 1 7.522474e-06 1.026990e-11 5.819554e-15
15360 2.209515e+01 1 7.522678e-06 1.027386e-11 5.820085e-15
15370 2.210726e+01 1 7.522882e-06 1.027781e-11 5.820615e-15
15380 2.211936e+01 1 7.523084e-06 1.028177e-11 5.821143e-15
15390 2.213147e+01 1 7.523285e-06 1.028572e-11 5.821671e-15
15400 2.214357e+01 1 7.523486e-06 1.028967e-11 5.822197e-15
15410 2.215567e+01 1 7.523685e-06 1.029361e-11 5.822722e-15
15420 2.216777e+01 1 7.523883e-06 1.029756e-11 5.823246e-15
15430 2.217987e+01 1 7.524081e-06 1.030150e-11 5.823769e-15
15440 2.219197e+01 1 7.524277e-06 1.030544e-11 5.824290e-15
15450 2.220406e+01 1 7.524472e-06 1.030938e-11 5.824811e-15
15460 2.221616e+01 1 7.524666e-06 1.031332e-11 5.825330e-15
15470 2.222825e+01 1 7.524859e-06 1.031726e-11 5.825848e-15
15480 2.224034e+01 1 7.525051e-06 1.032119e-11 5.826365e-15
15490 2.225244e+01 1 7.525242e-06 1.032512e-11 5.826880e-15
15500 2.226452e+01 1 7.525431e-06 1.032905e-11 5.827394e-15
15510 2.227661e+01 1 7.525620e-06 1.033298e-11 5.827908e-15
15520 2.228870e+01 1 7.525807e-06 1.033691e-11 5.828420e-15
15530 2.230079e+01 1 7.525993e-06 1.034084e-11 5.828931e-15
15540 2.231287e+01 1 7.526178e-06 1.034476e-11 5.829440e-15
15550 2.232495e+01 1 7.526361e-06 1.034868e-11 5.829949e-15
15560 2.233703e+01 1 7.526543e-06 1.035260e-11 5.830456e-15
15570 2.234911e+01 1 7.526724e-06 1.035652e-11 5.830962e-15
15580 2.236119e+01 1 7.526904e-06 1.036043e-11 5.831467e-15
15590 2.237327e+01 1 7.527082e-06 1.036435e-11 5.831971e-15
15600 2.238535e+01 1 7.527259e-06 1.036826e-11 5.832474e-15
15610 2.239742e+01 1 7.527434e-06 1.037217e-11 5.832975e-15
15620 2.240950e+01 1 7.527608e-06 1.037608e-11 5.833475e-15
15630 2.242157e+01 1 7.527781e-06 1.037998e-11 5.833975e-15
15640 2.243364e+01 1 7.527952e-06 1.038389e-11 5.834473e-15
15650 2.244571e+01 1 7.528122e-06 1.038779e-11 5.834969e-15
15660 2.245778e+01 1 7.528291e-06 1.039169e-11 5.835465e-15
15670 2.246985e+01 1 7.528457e-06 1.039559e-11 5.835960e-15
15680 2.248191e+01 1 7.528623e-06 1.039949e-11 5.836453e-15
15690 2.249398e+01 1 7.528787e-06 1.040338e-11 5.836945e-15
15700 2.250604e+01 1 7.528949e-06 1.040728e-11 5.837436e-15
15710 2.251810e+01 1 7.529110e-06 1.041117e-11 5.837926e-15
15720 2.253016e+01 1 7.529269e-06 1.041506e-11 5.838415e-15
15730 2.254222e+01 1 7.529427e-06 1.041895e-11 5.838903e-15
15740 2.255428e+01 1 7.529583e-06 1.042283e-11 5.839390e-15
15750 2.256634e+01 1 7.529737e-06 1.042672e-11 5.839875e-15
15760 2.257839e+01 1 7.529890e-06 1.043060e-11 5.840359e-15
15770 2.259045e+01 1 7.530041e-06 1.043448e-11 5.840842e-15
